comment_id,article_id
958490,166499
958498,166476
958541,166545
958568,166479
958570,166546
958635,166515
958655,166535
958734,166505
958744,166404
958751,166410
958774,160356
958791,166558
958910,166563
958971,166346
959015,166503
959057,166562
959060,166519
959145,166434
959205,166405
959258,166579
959284,166537
959383,166507
959398,166573
959405,166271
959438,166516
959462,166578
959533,166101
959539,166395
959578,166528
959772,166449
959887,166413
959908,166611
959951,166616
960082,166621
960109,166584
960120,166624
960174,166599
960178,166575
960191,166614
960208,166609
960214,166630
960246,165384
960268,166632
960316,166524
960336,166331
960366,166574
960399,166191
960429,166642
960479,166646
960505,166571
960560,166526
960590,166629
960723,165470
960756,166020
960778,166664
960830,166615
960939,166671
960949,166672
960969,166494
961082,166099
961104,165849
961161,166685
961195,166622
961229,166398
961279,166514
961303,166695
961310,165957
961366,166544
961367,166698
961378,166628
961445,166549
961460,166702
961513,166662
961522,166548
961540,166656
961547,166705
961587,166068
961600,166708
961624,166595
961625,166229
961641,164853
961665,166679
961671,166586
961734,162873
961775,166718
961794,166581
961877,166688
961938,166543
962003,166648
962004,166647
962020,166568
962027,166728
962032,166658
962083,166626
962118,166687
962124,166641
962130,166674
962193,166703
962195,166623
962268,166714
962298,166673
962352,166711
962381,166618
962482,166707
962492,166657
962537,166731
962555,166665
962560,166690
962612,166717
962619,166589
962630,166663
962880,166755
962954,166498
962998,166551
963042,166710
963071,166675
963083,166605
963126,166716
963133,166737
963210,166750
963278,166734
963325,166583
963328,166732
963374,166727
963391,164962
963617,163432
963631,166458
963633,166620
963649,166766
963678,166598
963679,166645
963690,166729
963706,166111
963730,166752
963794,166742
963798,163421
963827,166797
963845,166759
963907,166799
963934,166801
963958,166787
963980,166800
964002,166803
964036,166806
964054,166697
964070,166719
964131,166617
964143,166634
964172,166654
964182,166722
964225,166756
964248,166815
964289,166816
964328,166819
964429,166635
964546,166834
964552,166588
964564,166724
964566,166715
964702,166555
964704,166785
964716,166844
964727,166846
964733,166670
964741,166754
964756,166850
964764,166653
964805,166539
964882,166712
964899,166859
964954,166862
965002,166851
965034,166778
965036,166867
965066,166706
965094,166407
965095,166870
965107,166769
965125,166871
965154,166858
965305,166874
965317,166849
965365,166619
965385,166828
965448,166807
965482,166856
965537,166879
965578,166887
965580,166838
965616,166889
965667,166790
965690,166896
965850,166876
965857,166789
965897,166905
965936,166739
965969,166911
966053,166713
966124,166923
966155,166364
966177,166926
966198,166914
966215,166872
966217,166831
966338,166882
966374,166899
966385,164500
966425,166765
966477,166869
966507,166924
966592,166836
966617,166820
966653,166886
966703,166916
966742,166927
966841,166919
966865,166592
966878,166811
966895,166845
966896,166753
966906,166147
966926,166935
966994,166910
967065,166627
967114,166821
967204,166915
967329,166955
967391,166965
967401,166827
967423,166972
967498,166976
967516,166977
967562,166863
967616,166795
967624,166805
967649,166794
967651,166983
967671,166853
967679,166982
967702,166988
967829,166238
967966,166890
967970,166925
968003,166798
968058,166414
968184,165465
968192,166738
968241,166990
968307,166951
968381,166939
968401,167000
968419,166868
968518,166940
968530,166973
968532,166822
968575,166893
968580,166949
968616,167023
968634,166861
968654,166971
968688,166818
968695,166980
968728,166681
968803,167027
968863,166941
968906,167001
968924,166824
968932,167034
969000,167035
969062,167004
969096,166961
969135,167014
969163,166991
969192,167044
969250,167048
969277,166989
969325,166986
969380,167055
969391,166938
969406,167056
969500,167018
969530,166843
969584,167062
969599,166860
969631,167032
969633,166937
969712,167011
969742,166909
969755,166776
969769,166950
969838,167065
969849,166997
969977,167087
970021,167008
970033,167091
970070,167033
970140,166917
970159,167084
970164,167038
970220,167101
970237,167003
970281,166866
970289,167105
970380,166847
970464,166888
970482,167050
970544,167116
970605,167107
970618,166686
970647,167074
970664,166881
970683,166842
970703,166891
970761,167123
970772,167061
970799,167120
970850,167041
970883,167132
970893,167059
970908,166957
970944,165974
970945,167128
971029,167143
971042,167092
971062,167137
971101,167141
971104,167145
971122,167053
971174,166942
971423,167072
971454,167148
971654,167142
971715,167155
971776,166946
971780,167180
971813,167172
971892,167188
971894,167075
971943,167138
971998,167083
972066,166880
972104,167193
972122,167080
972179,167197
972239,167199
972260,167028
972298,165010
972300,167201
972374,167161
972477,166974
972849,167121
972917,167118
972941,167134
972952,167225
972988,167194
973003,167227
973060,167070
973210,167133
973328,167165
973396,163728
973407,167215
973442,167247
973448,167104
973552,167168
973580,167167
973605,167069
973614,167043
973694,167252
973789,167223
973833,167100
973867,167198
973872,167257
973902,167261
973913,164618
973929,167109
973977,167093
973988,167192
973992,167229
973997,167184
974031,167206
974126,167250
974195,166046
974231,167256
974292,167174
974294,167273
974303,150249
974346,167279
974419,167221
974425,167282
974468,167088
974483,167285
974501,167202
974505,167077
974509,167262
974535,167289
974543,167290
974587,167177
974633,167152
974653,167265
974661,167295
974712,167089
974756,167298
974769,167187
974771,167220
974851,167293
974903,167238
974956,167307
974966,167272
975138,167094
975139,167303
975176,167312
975184,167196
975203,167314
975238,167286
975367,167316
975380,167310
975406,167318
975414,167073
975422,167244
975442,167226
975601,167331
975725,167164
975802,167171
975844,167017
975920,167354
975977,166496
976000,167361
976062,167365
976119,167224
976158,166463
976215,167363
976305,167149
976313,167379
976332,167349
976390,167294
976428,167154
976461,167380
976523,167385
976525,167009
976542,167351
976545,166931
976593,167343
976604,167350
976609,167369
976668,167392
976714,167396
976750,167398
976819,167292
976821,167386
976831,167287
976862,167047
976902,167401
976958,167410
976992,167330
977057,167214
977139,167169
977141,167423
977157,167046
977206,167376
977248,167339
977298,167413
977334,167399
977431,166929
977439,167420
977491,167389
977504,167329
977543,167340
977612,167432
977661,167445
977662,167405
977718,167158
977721,167327
977732,167219
977802,167452
977811,167332
977856,167212
977913,167444
977919,167458
978006,167195
978011,167248
978013,167378
978020,167360
978247,167367
978309,167422
978360,167112
978425,167284
978439,167356
978446,167415
978523,167036
978554,167400
978567,167358
978633,167414
978728,167462
978799,167476
978869,167237
978901,167489
978944,167406
979052,167447
979121,167381
979273,167182
979350,167503
979358,167461
979392,167475
979395,167313
979396,167474
979424,167506
979431,167492
979452,167335
979461,167508
979476,167353
979492,167280
979659,167467
979677,167518
979692,167455
979700,167125
979734,167522
979740,167523
979783,167357
979908,167338
979929,167524
979971,166781
979984,167534
979997,167512
980057,167450
980111,167529
980117,167131
980127,167484
980163,166829
980201,167547
980205,167377
980208,167504
980293,167525
980304,167540
980364,167243
980373,167556
980376,167433
980401,167559
980408,167421
980498,167568
980551,167454
980638,167111
980654,167557
980889,166808
980924,166984
980937,167539
980952,167602
980961,167114
981063,167573
981109,167495
981126,167517
981192,167348
981308,167491
981357,167619
981392,167364
981407,167550
981413,167270
981497,167565
981507,167606
981510,167304
981513,167626
981582,167633
981584,167210
981590,167533
981644,167334
981694,167587
981795,167634
981829,167548
981848,167636
981858,159604
981864,167600
981866,167650
981882,167562
981899,167610
981910,167652
981919,167341
981936,167649
981952,167271
982017,167571
982023,167639
982077,167500
982131,167516
982133,166444
982210,167659
982216,167481
982225,167544
982244,167660
982359,167382
982421,167666
982459,167570
982496,167553
982521,167509
982535,167322
982577,167671
982635,167675
982649,167395
982756,167629
982759,167594
982769,167328
982792,167592
982834,167552
982933,167631
983006,167584
983024,167572
983057,167616
983263,167678
983313,167674
983328,167692
983331,167451
983412,167549
983414,167637
983436,167390
983504,167579
983513,167595
983516,167697
983548,167591
983602,167699
983660,167590
983663,167531
983699,167669
983704,167566
983726,164291
983742,167589
983743,167702
983778,167638
983800,167656
983852,167563
983864,167446
983899,167707
983944,167695
983958,167712
983968,167528
984020,167714
984029,167404
984191,167721
984264,167407
984279,167635
984307,167607
984410,167723
984424,167734
984491,167090
984680,167747
984730,166639
984773,167711
984860,167755
985167,167708
985279,167558
985295,166751
985344,167720
985417,167731
985429,167726
985560,167582
985566,166120
985579,167779
985697,167738
985722,167773
985736,167679
985739,167603
985797,167771
985821,167775
985959,167668
985974,167772
986019,165500
986185,167735
986301,167456
986323,167555
986355,167736
986414,167729
986530,167746
986531,167337
986543,167812
986563,167710
986622,167751
986643,167696
986658,167785
986671,167342
986688,167815
986703,167803
986718,167719
986719,167743
986775,167762
986788,167693
986856,167756
986913,167480
986939,166780
986964,167796
986977,167577
986987,167817
987014,167827
987033,167820
987090,167831
987108,162942
987120,167799
987130,167750
987240,167840
987266,167681
987321,166377
987383,167576
987443,167618
987501,167774
987563,167609
987588,167830
987596,167759
987725,167855
987812,167672
987843,167752
987861,167828
987891,167861
988028,162311
988059,167834
988119,167845
988133,167874
988136,167701
988152,167383
988188,167703
988199,167883
988219,167706
988223,167835
988244,167578
988280,167870
988323,167894
988386,167852
988402,167580
988454,167864
988483,167891
988531,167857
988541,167904
988544,167888
988694,167741
988723,167892
988747,167763
988756,166495
988831,167915
988865,167868
988872,167825
989014,167916
989076,167849
989108,167928
989142,167934
989161,167937
989199,167833
989276,167942
989362,167776
989398,167918
989408,167885
989420,167813
989441,167890
989455,161158
989481,167914
989511,167884
989533,167893
989590,167955
989610,167460
989652,167685
989669,167645
989689,167932
989701,167730
989702,167962
989733,167819
989757,167959
989779,167965
989815,167881
989829,167964
989845,167886
989864,167968
989897,167907
989968,167754
989987,167980
990033,167981
990058,167982
990089,167905
990092,167836
990130,167985
990157,167986
990162,167856
990253,167842
990316,167804
990324,167749
990386,167438
990407,167648
990423,167866
990427,167900
990453,167993
990592,167682
990646,167990
990676,167641
990731,167997
991004,167505
991068,168017
991101,167931
991118,168021
991135,168023
991215,168016
991225,168000
991265,167240
991291,167994
991301,167957
991332,167617
991357,166768
991379,167769
991394,167944
991411,168035
991423,167975
991459,167987
991480,167897
991499,167989
991517,167865
991518,167941
991530,168034
991557,168019
991620,167546
991708,167911
991825,167877
991940,168055
992092,168037
992217,168028
992447,168047
992505,168067
992519,168084
992615,168058
992739,168012
992845,168091
992851,168065
992938,168088
992959,167948
992963,168100
993003,168027
993059,168092
993094,168108
993119,168110
993156,167973
993181,168115
993197,168069
993214,168009
993236,168105
993238,167958
993264,167054
993541,168133
993560,168061
993605,168057
993632,168042
993670,168129
993676,168093
993718,168060
993767,168043
993805,167902
993881,167966
993945,168098
994046,167912
994060,168097
994074,168136
994086,168008
994106,168163
994155,167818
994168,167961
994212,168166
994252,167136
994266,167683
994353,168076
994452,168175
994491,168053
994532,168141
994613,168120
994616,168116
994684,167889
994801,168144
994806,168082
994826,168106
994851,168025
994880,168196
994889,168148
995017,168173
995022,167923
995037,168049
995083,168202
995143,168176
995286,168208
995322,167969
995361,168131
995379,168180
995380,168167
995400,168187
995409,168066
995442,168172
995521,168104
995531,168223
995594,167443
995597,168138
995773,168177
995785,168140
995810,168206
995876,168201
995882,168230
995906,168225
995916,168045
995946,168218
995980,168147
996022,168237
996066,168215
996167,168203
996173,168191
996186,168246
996258,167910
996394,167926
996412,168153
996423,167498
996429,167950
996488,168221
996498,168259
996557,168059
996575,168256
996599,168261
996624,168194
996662,168193
996666,168185
996697,168099
996710,168275
996785,168271
996853,167501
996868,168265
996886,168078
996892,168117
996896,168107
996900,168293
997105,168286
997160,166369
997201,167996
997211,168272
997274,168303
997301,163082
997305,168312
997314,168318
997315,168056
997340,168304
997341,168294
997349,168297
997355,168137
997388,168264
997452,168328
997458,168007
997497,168118
997502,168029
997518,168337
997528,167254
997533,167956
997541,168340
997550,168341
997627,168343
997643,168253
997734,168228
997752,168336
997798,168362
997802,168344
997821,168335
997832,168296
997859,168347
998222,168269
998240,168232
998245,166211
998247,168371
998312,168373
998436,168367
998496,168089
998500,168389
998502,168326
998580,168247
998596,168390
998675,168278
998732,168277
998765,168204
998804,168404
998881,167922
998903,168134
998910,168369
999009,168383
999022,168298
999036,168410
999076,168252
999148,168126
999151,168416
999164,168355
999180,168211
999183,168159
999214,168421
999240,166783
999250,168330
999278,168423
999350,168214
999402,168432
999415,168434
999498,168392
999572,167297
999606,167977
999619,168279
999655,168443
999687,168248
999742,168290
999763,168229
999768,168288
999796,168160
999860,168307
999864,168062
999915,168348
999923,168430
999924,168454
1000051,168314
1000068,168276
1000128,168205
1000164,168449
1000195,168438
1000227,168403
1000228,168329
1000286,168380
1000348,168476
1000356,168267
1000401,168156
1000402,168478
1000444,168379
1000475,168452
1000535,168412
1000719,168407
1000720,167821
1000721,168325
1000752,168274
1000763,168465
1000831,168466
1000867,168306
1000873,168477
1000954,168501
1000959,168506
1000962,168323
1001130,168511
1001139,168451
1001251,168514
1001268,168429
1001273,168446
1001289,168431
1001299,168315
1001334,168456
1001352,168374
1001371,168350
1001420,168352
1001435,168497
1001436,168528
1001445,168491
1001465,168238
1001466,168535
1001496,168480
1001512,168540
1001532,168496
1001578,168468
1001604,168542
1001653,168440
1001671,168503
1001744,168544
1001788,168552
1001845,168505
1001944,168467
1001986,168400
1002024,168566
1002118,168543
1002129,168188
1002168,168530
1002188,168428
1002230,168576
1002298,168582
1002344,168586
1002345,168521
1002361,168557
1002370,168588
1002430,168534
1002471,168571
1002475,168591
1002492,168590
1002562,168567
1002563,168555
1002564,168470
1002577,168361
1002700,168257
1002733,168603
1002972,168614
1002973,168584
1002988,168616
1003020,168570
1003030,168558
1003069,168553
1003281,168500
1003328,168554
1003332,168284
1003334,168623
1003395,168630
1003441,168561
1003469,168635
1003499,168425
1003506,168620
1003593,168354
1003624,168377
1003634,168562
1003635,168563
1003766,168499
1003784,168652
1003816,168504
1003857,168512
1003870,168599
1003908,168486
1003964,168139
1004010,168641
1004066,168386
1004083,168647
1004169,168498
1004191,168664
1004238,168659
1004269,168522
1004314,168308
1004354,168670
1004455,168482
1004532,168676
1004547,168665
1004604,168464
1004620,168632
1004633,168654
1004672,168574
1004692,168687
1004696,168515
1004718,168651
1004733,168688
1004781,168305
1004812,168691
1004878,168663
1004886,168510
1004944,165803
1004965,168697
1005011,168527
1005040,168703
1005066,168406
1005206,168617
1005217,168709
1005225,168602
1005233,168678
1005240,168525
1005253,168711
1005321,168618
1005380,168714
1005545,168681
1005652,168713
1005722,168621
1005761,168726
1005816,168734
1005832,168728
1005842,168708
1005851,168736
1005915,168026
1005981,168746
1006087,168077
1006099,168479
1006119,168744
1006150,168755
1006164,168735
1006226,168761
1006266,168011
1006281,168634
1006287,168656
1006336,166854
1006428,168686
1006451,168763
1006474,168481
1006516,168722
1006552,168742
1006553,168679
1006555,168669
1006588,168781
1006706,168712
1006718,168791
1006751,168605
1006766,168789
1006803,168785
1006876,168806
1006912,168808
1006937,168729
1006939,168799
1006977,168796
1007100,168804
1007139,168625
1007224,168488
1007264,168826
1007304,168671
1007309,168662
1007316,168831
1007370,168824
1007427,168837
1007434,168818
1007441,168638
1007466,168705
1007551,168829
1007681,168750
1007682,168545
1007718,168845
1007733,168846
1007814,168850
1007832,168851
1007851,168840
1007904,168445
1007999,168777
1008009,168863
1008018,168759
1008078,168865
1008132,168827
1008170,168823
1008238,165885
1008261,168803
1008273,168739
1008314,168878
1008354,168853
1008467,168749
1008504,168717
1008513,168771
1008553,168883
1008683,168839
1008823,168893
1008830,168707
1008872,168838
1008908,168868
1008920,168891
1008922,168896
1008956,168474
1009012,168903
1009048,168832
1009134,168858
1009153,168642
1009171,168780
1009192,168897
1009248,168797
1009323,168894
1009376,168873
1009393,168725
1009404,168716
1009443,168738
1009447,168695
1009458,168700
1009503,168866
1009570,168493
1009607,168692
1009635,168923
1009673,168526
1009703,168922
1009704,168538
1009815,168672
1009823,168892
1009828,168784
1009964,168915
1010019,168690
1010083,168941
1010127,168817
1010138,168649
1010190,168760
1010320,168913
1010432,168556
1010436,168925
1010698,168385
1010726,168965
1010727,168752
1010744,168967
1010753,168952
1010877,168914
1010883,168876
1010894,168898
1010919,168934
1010983,168979
1011038,168689
1011040,168963
1011076,168719
1011122,168906
1011124,168800
1011200,168954
1011205,168930
1011283,168966
1011301,169001
1011315,168855
1011316,169003
1011319,168820
1011330,168774
1011408,168911
1011422,168992
1011442,168973
1011468,168944
1011542,169017
1011581,169020
1011591,168950
1011701,169027
1011737,168731
1011759,168198
1011764,168870
1011765,168981
1011881,169032
1011893,169039
1011985,166118
1011995,168921
1011998,169045
1012026,168971
1012040,62579
1012128,168879
1012227,168986
1012240,169056
1012243,169042
1012246,168595
1012250,169041
1012335,168701
1012422,169066
1012437,168529
1012490,168783
1012540,169067
1012612,169076
1012713,168698
1012730,168157
1012791,169078
1012800,169081
1012823,169083
1012829,168852
1012835,168956
1012947,168936
1012949,168937
1012953,168932
1012971,169018
1013089,168888
1013121,167895
1013165,169097
1013166,168849
1013183,168949
1013221,168970
1013329,168730
1013385,168945
1013415,168877
1013457,169009
1013541,169063
1013592,169007
1013767,168859
1013825,169004
1013903,168977
1014025,168976
1014062,169123
1014102,169025
1014114,168902
1014213,169029
1014239,168805
1014247,169105
1014303,168931
1014342,169133
1014355,169038
1014364,169037
1014389,169136
1014483,169129
1014493,168991
1014542,168999
1014559,169118
1014714,169079
1014718,168682
1014810,169153
1014820,168969
1014847,168884
1014864,169155
1015094,169132
1015154,169110
1015155,169158
1015161,169000
1015194,168862
1015202,168905
1015208,168854
1015209,168951
1015213,168880
1015227,168990
1015245,169013
1015260,169019
1015346,169185
1015404,169147
1015423,169114
1015442,169050
1015466,169107
1015511,169177
1015535,168920
1015654,169140
1015692,169119
1015702,168600
1015731,169197
1015776,169124
1015807,169138
1015898,168792
1015901,169146
1015912,169194
1015928,169192
1015950,168926
1015956,169152
1015978,168989
1015987,169169
1015997,169198
1016002,169064
1016015,169096
1016117,169113
1016118,168995
1016144,169215
1016168,168809
1016225,169075
1016231,169216
1016272,169130
1016292,169173
1016333,169201
1016334,169202
1016379,169044
1016392,168195
1016485,169085
1016514,168592
1016651,169224
1016703,169221
1016731,169231
1016818,169238
1016819,169159
1016861,169240
1016867,169227
1016935,168727
1017167,169033
1017230,168743
1017252,169068
1017336,169154
1017355,169214
1017372,168962
1017431,156755
1017445,169245
1017454,169196
1017491,169212
1017563,169260
1017597,169164
1017620,169232
1017663,165738
1017718,168882
1017724,169252
1017791,168241
1017825,169084
1017868,169145
1017887,169178
1017929,169274
1017965,169170
1018042,169195
1018058,169276
1018060,169226
1018130,169258
1018191,169278
1018277,169248
1018359,168933
1018368,169205
1018388,168569
1018418,169150
1018469,169030
1018625,169148
1018746,169277
1018751,168549
1018827,169297
1018888,167302
1018899,168987
1018972,168702
1018983,169218
1019042,169328
1019098,168419
1019115,169220
1019185,169223
1019245,169288
1019302,169333
1019320,169310
1019328,169342
1019385,169275
1019414,169279
1019435,169346
1019495,169349
1019516,169305
1019680,169321
1019693,169358
1019706,169052
1019735,169344
1019765,169324
1019776,169206
1019858,169339
1019872,169281
1019933,169336
1019955,169293
1019971,169320
1019981,169327
1020068,169367
1020072,169319
1020161,169369
1020324,169338
1020350,169374
1020356,169375
1020360,169362
1020409,169376
1020412,169229
1020455,169307
1020588,169389
1020653,169300
1020685,169280
1020687,169355
1020728,169377
1020763,169396
1020831,169317
1020885,169360
1021070,169399
1021098,169370
1021261,169331
1021286,169413
1021471,169348
1021479,169341
1021548,169225
1021631,168841
1021650,168573
1021698,169388
1021744,168694
1021809,169361
1021811,168773
1021941,169414
1021943,169292
1022030,169343
1022070,169334
1022132,169404
1022148,169365
1022262,169400
1022264,169253
1022282,169329
1022305,169424
1022334,169435
1022346,169447
1022369,169337
1022421,169444
1022449,169379
1022458,169387
1022471,169264
1022490,168639
1022536,169418
1022556,169283
1022595,169454
1022644,169452
1022701,169299
1022754,168978
1022781,169433
1022799,169411
1022846,169432
1022883,169470
1022923,169316
1022962,169473
1023011,169359
1023099,169429
1023142,169366
1023162,169265
1023176,169488
1023248,169461
1023258,169492
1023305,169475
1023330,169014
1023331,169497
1023356,169499
1023365,169430
1023394,169474
1023409,169394
1023458,169504
1023479,169273
1023558,169514
1023620,169521
1023629,169412
1023681,169005
1023699,168251
1023756,169484
1023817,169536
1023835,169522
1023853,169524
1023921,169486
1023923,169417
1023928,169517
1024006,169383
1024064,168927
1024071,169555
1024094,169556
1024096,169481
1024115,169269
1024129,169503
1024210,169545
1024296,169518
1024363,169479
1024372,169491
1024455,169539
1024518,169525
1024548,169395
1024669,169453
1024680,169459
1024707,168964
1024717,169552
1024720,169426
1024821,169593
1024854,169596
1024866,169597
1024950,169549
1024958,169602
1025048,169506
1025092,169516
1025106,169520
1025213,169587
1025251,169583
1025265,169585
1025286,169567
1025298,169607
1025308,169485
1025316,169577
1025367,169604
1025396,169588
1025398,169500
1025403,169622
1025608,169553
1025628,169619
1025639,169482
1025695,169621
1025711,169527
1025747,169598
1025755,313942
1025791,168368
1025802,169601
1025860,169443
1025891,313949
1025896,313952
1025908,169574
1025918,169581
1025935,169594
1025936,313954
1025991,313960
1025998,168975
1026028,313961
1026107,313968
1026186,313964
1026270,168435
1026315,169460
1026351,169493
1026354,169560
1026435,169511
1026469,313969
1026477,313976
1026530,169505
1026543,169611
1026558,169494
1026575,169416
1026641,313958
1026702,313994
1026703,313991
1026705,313953
1026780,313996
1026828,169592
1026899,169314
1026905,169610
1026933,313988
1026945,169544
1027014,313986
1027052,313982
1027083,169584
1027123,169578
1027177,169528
1027208,169615
1027249,168928
1027343,314014
1027417,314001
1027524,313962
1027626,169483
1027664,169508
1027821,314038
1027839,314041
1027881,314005
1027938,314046
1027973,169554
1027974,313997
1027983,314051
1028094,313938
1028113,169606
1028141,169465
1028145,314060
1028212,314029
1028223,313999
1028225,169407
1028268,166864
1028273,169532
1028324,169332
1028335,314069
1028373,169620
1028385,314047
1028412,169312
1028446,314063
1028458,169530
1028470,313945
1028473,314083
1028486,169510
1028490,314039
1028500,169564
1028510,314068
1028524,314070
1028565,169440
1028576,314003
1028593,314065
1028613,314091
1028665,314109
1028666,314020
1028671,314087
1028733,168291
1028749,314006
1028769,169261
1028815,314122
1028839,314124
1028980,314101
1029080,314073
1029107,314139
1029138,314125
1029187,314049
1029222,314116
1029289,314044
1029413,314043
1029443,169586
1029466,314056
1029475,314077
1029500,314105
1029510,304704
1029511,314126
1029596,314167
1029644,314169
1029657,314030
1029661,169446
1029703,314052
1029709,314075
1029720,169271
1029721,169322
1029723,314129
1029730,314032
1029731,314026
1029736,314145
1029853,169405
1029858,314118
1029908,314123
1029917,314079
1029931,314153
1029958,314100
1029966,314182
1029996,314186
1030000,314018
1030007,314143
1030032,314158
1030338,314193
1030344,314197
1030417,169434
1030431,314140
1030450,314072
1030544,169478
1030547,314103
1030682,314185
1030697,314128
1030708,314218
1030735,314149
1030761,314119
1030851,314198
1030925,314170
1031006,314233
1031018,314019
1031021,314107
1031032,314179
1031037,314127
1031076,314189
1031151,314242
1031165,314190
1031201,314243
1031204,314214
1031217,168101
1031229,314136
1031282,169266
1031387,314084
1031391,314250
1031401,169616
1031415,169617
1031437,314022
1031464,163517
1031485,314253
1031569,314113
1031592,314157
1031634,314256
1031638,314221
1031672,314031
1031766,314053
1031780,169438
1031798,314206
1031817,314269
1031836,314212
1031839,314161
1031855,314272
1031885,314266
1031921,314277
1031942,314278
1032073,314219
1032105,168626
1032113,314290
1032194,313936
1032233,314303
1032240,314289
1032246,314096
1032283,314081
1032314,314225
1032396,314258
1032507,314114
1032528,314236
1032587,313959
1032600,313990
1032601,165707
1032686,314064
1032874,314259
1032899,314323
1032916,314246
1032939,314223
1033013,314314
1033018,169295
1033037,314344
1033151,314260
1033261,314265
1033270,314165
1033296,314152
1033307,314205
1033320,314346
1033321,314191
1033327,314287
1033343,314078
1033405,314369
1033408,314318
1033444,314349
1033490,314376
1033498,314361
1033500,314211
1033516,314252
1033536,314381
1033551,314332
1033556,314350
1033562,314295
1033597,314203
1033607,314339
1033659,314325
1033673,314306
1033709,314324
1033818,314388
1033881,314372
1033920,314409
1033985,314348
1034040,314406
1034095,314401
1034139,314415
1034154,314386
1034163,314417
1034252,314427
1034262,314399
1034296,314432
1034306,314234
1034338,314321
1034399,314440
1034455,314363
1034477,169203
1034491,314285
1034523,314296
1034568,314419
1034578,314389
1034643,314067
1034670,314455
1034742,314394
1034881,314310
1034946,314472
1034948,314115
1034976,314457
1034990,314276
1035025,314475
1035056,314331
1035068,314470
1035078,314479
1035150,314008
1035186,314313
1035204,314420
1035317,314458
1035320,314451
1035366,314497
1035410,314216
1035445,314500
1035455,314379
1035490,314377
1035529,314380
1035570,313955
1035585,314508
1035609,314510
1035634,314418
1035761,314421
1035775,314338
1035786,314507
1035949,314523
1035951,314522
1035976,314275
1036006,314526
1036023,314255
1036083,314434
1036113,314176
1036123,314392
1036133,314533
1036147,314518
1036156,314343
1036165,314442
1036172,314395
1036173,314505
1036187,314512
1036271,314471
1036301,165102
1036459,314544
1036467,314407
1036468,314231
1036473,314385
1036477,314552
1036569,314561
1036588,314461
1036627,314416
1036744,314569
1036784,314501
1036787,314473
1036800,314464
1036838,314564
1036849,314545
1036944,314581
1036960,314572
1036987,314476
1036998,314201
1037009,314503
1037039,314587
1037085,314589
1037125,314530
1037155,314525
1037167,314351
1037172,314329
1037173,314594
1037204,314435
1037247,314597
1037249,314378
1037263,314328
1037270,314524
1037281,314447
1037327,314546
1037336,314426
1037413,314390
1037435,314604
1037460,314588
1037463,314606
1037475,314450
1037479,314608
1037513,167325
1037552,314616
1037579,314614
1037594,165924
1037624,314626
1037659,314489
1037664,314599
1037680,314630
1037684,314495
1037695,314549
1037697,314192
1037726,314431
1037734,314360
1037743,169558
1037748,314299
1037773,314641
1037795,314644
1037796,314398
1037814,314554
1037828,314333
1037841,314529
1037923,314622
1038018,314571
1038059,314662
1038060,314663
1038063,314327
1038075,314660
1038162,314661
1038186,314609
1038220,314643
1038253,314370
1038300,314515
1038310,314551
1038323,314412
1038340,314658
1038358,314680
1038371,314681
1038389,314612
1038450,314511
1038452,314430
1038497,314696
1038498,314393
1038533,314076
1038583,314521
1038668,314645
1038691,314640
1038727,314550
1038825,314720
1038857,314723
1038943,314532
1038959,314682
1038965,313981
1038974,314728
1038986,314570
1039009,314729
1039037,314011
1039071,314701
1039118,314462
1039143,314713
1039189,314280
1039263,314700
1039327,313985
1039328,314598
1039411,314679
1039416,314741
1039427,314659
1039657,314763
1039658,314617
1039733,169458
1039742,314731
1039754,314769
1039767,194127
1039811,314770
1039895,314776
1039908,314480
1039943,314141
1039997,314715
1040007,314781
1040036,314593
1040048,314784
1040117,314698
1040191,314438
1040222,314580
1040302,314629
1040342,314603
1040347,314748
1040453,165879
1040483,314657
1040484,314536
1040499,314633
1040529,314758
1040537,314777
1040541,314719
1040557,314762
1040570,314548
1040599,314670
1040643,314648
1040741,314692
1040754,314766
1040802,314811
1040884,314815
1040900,314674
1040901,314795
1040924,314676
1040932,314726
1040941,314819
1040965,314155
1040990,314092
1041010,314822
1041021,314445
1041070,314736
1041090,314654
1041094,314798
1041110,314814
1041230,314635
1041235,314778
1041304,314652
1041318,314727
1041353,314767
1041359,314836
1041363,314837
1041506,314824
1041511,314675
1041520,314825
1041548,314666
1041573,314429
1041648,314787
1041753,168795
1041802,314821
1041841,314839
1041872,314756
1041956,314693
1041996,314858
1042000,314639
1042002,314831
1042010,314519
1042064,314745
1042080,314799
1042128,314702
1042143,314862
1042156,314210
1042245,314708
1042256,314768
1042294,169165
1042311,314448
1042363,314845
1042388,314585
1042413,314584
1042423,314240
1042462,314882
1042563,314804
1042670,314874
1042673,314898
1042749,314793
1042758,314779
1042759,314695
1042822,314689
1042829,314902
1042857,314685
1042873,314397
1043006,314910
1043052,314637
1043062,314922
1043081,314797
1043168,314926
1043223,314900
1043357,314930
1043409,314936
1043434,314792
1043496,314918
1043544,314789
1043629,314558
1043638,314805
1043712,314895
1043724,169347
1043744,314923
1043757,314917
1043785,314955
1043873,314880
1043915,314330
1043994,314976
1044075,314979
1044126,314915
1044193,314991
1044213,314990
1044228,314374
1044250,314993
1044300,314876
1044312,314490
1044431,314016
1044465,314897
1044502,314596
1044513,314844
1044522,314968
